Aafrika	Africa
Jaapan	Giappone
Lõuna-Ameerika manner	America Meridionale
Norra	Norvegia
Inglismaa	Inghilterra
Šotimaa	Scozia
Wales	Galles
Põhja-Iirimaa	Irlanda del Nord
Iirimaa	Irlanda
Ungari	Ungheria
Hispaania	Spagna
Ameerika Ühendriigid	Stati Uniti d'America
Belgia	Belgio
Luksemburg	Lussemburgo
Universum	Universo
Maa (planeet)	Terra
Elu	Vita
Surm	Morte
Inimene	Homo sapiens
George Washington	George Washington
Douglas Adams	Douglas Adams
Tim Berners-Lee	Tim Berners-Lee
Leet	Leet
Imagine	Imagine (singolo John Lennon)
Stanley Kubrick	Stanley Kubrick
Wikidata	Wikidata
Soome	Finlandia
Rootsi	Svezia
Taani	Danimarca
Poola	Polonia
Leedu	Lituania
Itaalia	Italia
Šveits	Svizzera
Austria	Austria
Kreeka	Grecia
Türgi	Turchia
Õlu	Birra
Portugal	Portogallo
Euroopa	Europa
Aasia	Asia
Põhja-Ameerika manner	America del Nord
Antarktis	Antartide
Vikipeedia	Wikipedia
All your base are belong to us	All your base are belong to us
Holland	Paesi Bassi
Suguti	Pene
PHP	PHP
New York	New York
Washington	Washington
San Francisco	San Francisco
Berliin	Berlino
Los Angeles	Los Angeles
Boeing	Boeing
Airbus	Airbus
Arvuti	Computer
Bern	Berna
Genf	Ginevra
Zürich	Zurigo
IRC	Internet Relay Chat
Internet	Internet
Barack Obama	Barack Obama
Uruguay	Uruguay
Basel	Basilea
Printer	Stampante
MediaWiki	MediaWiki
London	Londra
Kairo	Il Cairo
Peavalu	Cefalea
Aleksandria	Alessandria d'Egitto
Õun	Mela
Pariis	Parigi
Abraham Lincoln	Abraham Lincoln
Android (operatsioonisüsteem)	Android
Google	Google Inc.
Mehhiko	Messico
Atlandi ookean	Oceano Atlantico
Vaikne ookean	Oceano Pacifico
California	California
Boston	Boston
Esmaspäev	Lunedì
Ruum	Spazio (fisica)
Jaanuar	Gennaio
Veebruar	Febbraio
Märts	Marzo
Marss	Marte (astronomia)
Mars	Marte (divinità)
Keenia	Kenya
Etioopia	Etiopia
Monarh	Monarca
Ghana	Ghana
Aprill	Aprile
Mai	Maggio
Juuni	Giugno
Juuli	Luglio
August	Agosto
September	Settembre
Oktoober	Ottobre
November	Novembre
Detsember	Dicembre
Teisipäev	Martedì
Kolmapäev	Mercoledì
Neljapäev	Giovedì
Reede	Venerdì
Laupäev	Sabato
Pühapäev	Domenica
Oda (male)	Alfiere (scacchi)
Ettur	Pedone (scacchi)
Ratsu	Cavallo (scacchi)
Vanker (male)	Torre (scacchi)
Kuningas (male)	Re (scacchi)
Lipp (male)	Donna (scacchi)
Lõvi	Panthera leo
Prantsusmaa	Francia
Esperanto	Lingua esperanto
Koer	Canis lupus familiaris
Suurbritannia	Regno Unito
Kass	Felis silvestris catus
Hiina	Cina
Prantsuse keel	Lingua francese
Vikisõnastik	Wikizionario
Kalad	Pesce
Etanool	Etanolo
Alkohoolne jook	Bevanda alcolica
Brasiilia	Brasile
Alkoholid	Alcoli
François Hollande	François Hollande
Venemaa	Russia
Vaalalised	Cetacea
Kiud	Fibra tessile
Valgusjuhe	Fibra ottica
Yorkshire	Yorkshire
Ruut	Quadrato
Meri	Mare
Must meri	Mar Nero
Pii	Pi greco
Pii (täht)	Pi (lettera greca)
Viki	Wiki
Toronto	Toronto
Alabama	Alabama
São Paulo	San Paolo (Brasile)
São Paulo osariik	San Paolo (stato)
Québec	Québec (provincia)
Pitsa	Pizza
Pasta	Pasta
Boeing 747	Boeing 747
Wikimedia Foundation	Wikimedia Foundation
Jimmy Wales	Jimmy Wales
Saksamaa	Germania
Valgevene	Bielorussia
Saksa keel	Lingua tedesca
Island	Islanda
Jumal	Dio
Eesti	Estonia
David Cameron	David Cameron
Saturn	Saturno (astronomia)
Šokolaad	Cioccolato
Kirss	Ciliegia
Lennuk	Aeroplano
Sõda	Guerra
Üks	1 (numero)
Kaks	2 (numero)
Kolm	3 (numero)
Null	0 (numero)
Lõpmatus	Infinito (matematica)
Stephen Harper	Stephen Harper
George W. Bush	George W. Bush
Ristkülik	Rettangolo
Täisnurk	Angolo retto
Läti	Lettonia
Ukraina	Ucraina
Tšehhi	Repubblica Ceca
Slovakkia	Slovacchia
Sloveenia	Slovenia
Vilnius	Vilnius
Moldova	Moldavia
Rumeenia	Romania
Bulgaaria	Bulgaria
Rooma	Roma
Makedoonia	Repubblica di Macedonia
Albaania	Albania
Gröönimaa	Groenlandia
Horvaatia	Croazia
Bosnia ja Hertsegoviina	Bosnia ed Erzegovina
Nuuk	Nuuk
Aserbaidžaan	Azerbaigian
Andorra	Andorra
Küpros	Cipro
Gruusia	Georgia
Valloonia	Vallonia
Kasahstan	Kazakistan
Malta	Malta
Monaco	Principato di Monaco
Montenegro	Montenegro
Vatikan	Città del Vaticano
San Marino	San Marino
Brüssel	Bruxelles
Pealinna Brüsseli piirkond	Regione di Bruxelles-Capitale
Kuuba	Cuba
Belize	Belize
Eiffeli torn	Torre Eiffel
Barbados	Barbados
Raspberry Pi	Raspberry Pi
Volkswagen	Volkswagen
Volkswagen Golf	Volkswagen Golf
Intel	Intel
Sõrmistik	Tastiera (informatica)
Java	Java (linguaggio di programmazione)
Indoneesia	Indonesia
QWERTY	QWERTY
Wolfgang Amadeus Mozart	Wolfgang Amadeus Mozart
Ludwig van Beethoven	Ludwig van Beethoven
Türgi keel	Lingua turca
Lõuna-Aafrika Vabariik	Sudafrica
Jean-François Champollion	Jean-François Champollion
Linkin Park	Linkin Park
Alžeeria	Algeria
Vikitekstid	Wikisource
Sandy (orkaan)	Uragano Sandy
Usbekistan	Uzbekistan
Huulhein	Drosera
Poznań	Poznań
Taškent	Tashkent
Varssavi	Varsavia
Islay	Islay
Forthi sild	Forth Bridge
Eurovisiooni lauluvõistlus	Eurovision Song Contest
Modena	Modena
Viski	Whisky
Vein	Vino
Vesi	Acqua
Konjak	Cognac (distillato)
Nahk (materjal)	Cuoio
Puit	Legno
Tours	Tours
Televisioon	Televisione
Pornograafia	Pornografia
Islandi keel	Lingua islandese
Claude Monet	Claude Monet
Diego Velázquez	Diego Velázquez
Tšiili	Cile
El Greco	El Greco
Jeesus	Gesù
Elvis Presley	Elvis Presley
Ihunuhtlus	Punizione corporale
Sebastián Piñera	Sebastián Piñera
Galileo Galilei	Galileo Galilei
Merkuur	Mercurio (astronomia)
Ajalugu	Storia
Père-Lachaise'i kalmistu	Cimitero del Père-Lachaise
Apple Inc.	Apple
Veenus	Venere (astronomia)
Keel	Linguaggio
Armastus	Amore
Diktatuur	Dittatura
Galaktika	Galassia
Jupiter	Giove (astronomia)
Michelle Bachelet	Michelle Bachelet
Linnutee galaktika	Via Lattea
Llanfair­pwllgwyn­gyllgo­gery­chwyrn­drobwll­llanty­silio­gogo­goch	Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch
Suur Pauk	Big Bang
Uraan (planeet)	Urano (astronomia)
Eduardo Frei Ruiz-Tagle	Eduardo Frei Ruiz-Tagle
Ingliskeelne Vikipeedia	Wikipedia in inglese
Nicolas Sarkozy	Nicolas Sarkozy
Ricardo Lagos	Ricardo Lagos
Neptuun	Nettuno (astronomia)
Astronoomia	Astronomia
Singapur	Singapore
Teadus	Scienza
Kosmoloogia	Cosmologia (astronomia)
Pluuto	Plutone (astronomia)
Montréal	Montréal
Vaba tarkvara	Software libero
Quimper	Quimper
Tulevik	Futuro
Maarja	Maria (madre di Gesù)
