Aprika	Africa
Siapan	Giappone
Saut Amerika	America Meridionale
Nowe	Norvegia
Inglan	Inghilterra
Skotlan	Scozia
Wels	Galles
Noten Aialan	Irlanda del Nord
Ripablik bilong Aialan	Irlanda
Hangari	Ungheria
Spen	Spagna
Ol Yunaitet Stet	Stati Uniti d'America
Beljiam	Belgio
Giraun	Terra
Pinlan	Finlandia
Suwidan	Svezia
Denmak	Danimarca
Polan	Polonia
Lituwenia	Lituania
Itali	Italia
Suwisalan	Svizzera
Ostria	Austria
Gris	Grecia
Teki	Turchia
Posugol	Portogallo
Yurop	Europa
Esia	Asia
Not Amerika	America del Nord
Wikipedia	Wikipedia
Ol Nitelan	Paesi Bassi
Niu Yok Siti	New York
Wasington DC	Washington
Berlin	Berlino
Berne	Berna
Intanet	Internet
Barack Obama	Barack Obama
Landen	Londra
Kairo	Il Cairo
Paris	Parigi
Meksiko	Messico
Solwara Atlantik	Oceano Atlantico
Solwara Pasifik	Oceano Pacifico
Mande	Lunedì
Janueri	Gennaio
Februeri	Febbraio
Mas	Marzo
Epril	Aprile
Me	Maggio
Jun	Giugno
Julai	Luglio
Ogas	Agosto
Septemba	Settembre
Oktoba	Ottobre
Novemba	Novembre
Disemba	Dicembre
Tunde	Martedì
Trinde	Mercoledì
Fonde	Giovedì
Fraide	Venerdì
Sarere	Sabato
Sande	Domenica
Frens	Francia
Esperanto	Lingua esperanto
Yunaitet Kingdom	Regno Unito
Ol Manmeri Ripablik bilong Saina	Cina
Tok Frens	Lingua francese
Wiktionary	Wikizionario
Rasia	Russia
San Paulu	San Paolo (Brasile)
Siamani	Germania
Belaras	Bielorussia
Tok Jeman	Lingua tedesca
Aislan	Islanda
God	Dio
Estonia	Estonia
George Walker Bush	George W. Bush
Latvia	Lettonia
Yukren	Ucraina
Sek Ripablik	Repubblica Ceca
Slovakia	Slovacchia
Vilnius	Vilnius
Romenia	Romania
Balgeria	Bulgaria
Rom	Roma
Albenia	Albania
Greenland	Groenlandia
Krowesia	Croazia
Azerbaijan	Azerbaigian
Andora	Andorra
Saipras	Cipro
San Marino	San Marino
Brussels	Bruxelles
Indonisia	Indonesia
Saut Aprika	Sudafrica
Woso	Varsavia
Tok Aislan	Lingua islandese
Jisas	Gesù
Histori	Storia
Tokples	Linguaggio
Yurenes (planet)	Urano (astronomia)
Nicolas Sarkozy	Nicolas Sarkozy
Estronomi	Astronomia
Ubuntu	Ubuntu
Szczecin	Stettino
Ol matematik	Matematica
U2	U2
Tok Latin	Lingua latina
Armenia	Armenia
Sebia	Serbia
Mun (i stap long heven)	Luna
Ostrelia	Australia
Save long laip	Biologia
Not Koria	Corea del Nord
Islam	Islam
Lyon	Lione
Sofia	Sofia
Banana	Banana
San	Sole
Osenia	Oceania
Wikimedia Commons	Wikimedia Commons
Buk	Libro
De	Giorno
Yia	Anno
Oslo	Oslo
Katowice	Katowice
Planet	Pianeta
Lille	Lilla
Mosko	Mosca (Russia)
Tok Itali	Lingua italiana
Niu Silan	Nuova Zelanda
India	India
Tuvalu	Tuvalu
